Time,Boom Cmd,Stick Cmd,Bucket Cmd,Swing Cmd,Boom Ms,Stick Ms,Bucket Ms,Swing Ms
49.9919438362,8.01652812195,6.41673880005,6.97483056641,10,10.2889473684,7.9978125,2.82103448276,0.0392699081699
50.0458388329,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.8425862069,0.0775580686355
50.0919229984,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.82103448276,0.119773219918
50.1458277702,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.8425862069,0.159043128088
50.1983289719,7.4745,6.41475100708,7.614,10,10.3263157895,7.964375,2.8425862069,0.200276531666
50.2514948845,7.4745,6.41475100708,7.614,10,10.2889473684,7.9978125,2.8425862069,0.242491682949
50.3040919304,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.8425862069,0.284706834232
50.3574957848,7.4745,6.41475100708,7.614,10,10.3263157895,7.964375,2.86413793103,0.326921985514
50.4114608765,7.4745,6.41475100708,7.614,10,10.3263157895,7.964375,2.82103448276,0.37208237991
50.471077919,7.4745,6.41475100708,7.614,10,10.2889473684,7.964375,2.8425862069,0.413315783488
50.5234239101,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.8425862069,0.455530934771
50.5782568455,7.4745,6.41475100708,7.614,10,10.2889473684,7.9978125,2.82103448276,0.498727833757
50.6352798939,7.4745,6.41475100708,7.614,10,10.2889473684,7.9978125,2.79948275862,0.537015994223
50.6828467846,7.4745,6.41475100708,7.614,10,10.3263157895,7.9978125,2.82103448276,0.578249397801
50.7353909016,7.4745,6.41475100708,7.614,10,10.2889473684,7.9978125,2.82103448276,0.61948280138
50.78982687,7.4745,6.41475100708,7.614,10,10.3263157895,7.964375,2.82103448276,0.660716204958
50.8428418636,7.4745,6.41475100708,7.614,10,10.3263157895,7.964375,2.82103448276,0.702931356241
50.8979518414,7.4745,6.41549642944,7.614,10,10.3263157895,8.03125,2.82103448276,0.747110002932
50.954780817,7.4745,6.41549642944,7.614,10,10.3263157895,7.964375,2.8425862069,0.786379911102
51.0050489902,7.4745,6.41549642944,7.614,10,10.3263157895,8.03125,2.82103448276,0.824668071567
51.0567958355,7.4745,6.41549642944,7.614,10,10.3263157895,7.964375,2.82103448276,0.867864970554
51.1118628979,7.4745,6.41549642944,7.614,10,10.2889473684,7.9978125,2.79948275862,0.907134878724
51.1639328003,7.4745,6.41549642944,7.614,10,10.3263157895,7.9978125,2.79948275862,0.954258768528
51.2226798534,7.4745,6.41649032593,7.614,10,10.3263157895,7.964375,2.82103448276,0.989601685881
51.2668399811,7.4745,6.4184781189,7.614,10,10.3263157895,7.9978125,2.82103448276,1.03083508946
51.3202028275,7.4745,6.4184781189,7.614,10,10.2889473684,7.9978125,2.8425862069,1.07010499763
51.3722479343,7.4745,6.37424972534,7.614,10,10.2889473684,7.9978125,2.82103448276,1.11330189662
51.4273269176,7.4745,6.32331253052,7.614,9.85165129089,10.3263157895,7.9978125,2.82103448276,1.15846229101
51.4839189053,7.4745,6.20497673035,7.614,9.19338768005,10.3263157895,7.964375,2.82103448276,1.20754967622
51.5489599705,7.4745,5.98631950378,7.614,8.15479226685,10.3263157895,7.9978125,2.8425862069,1.24289259358
51.5945188999,7.4745,5.71349491882,7.614,7.4695,10.3263157895,7.9978125,2.82103448276,1.26939978159
51.6323859692,7.4745,5.33183866882,7.614,7.4695,10.2889473684,7.9978125,2.82103448276,1.28707124027
51.6829807758,7.4745,5.1218780365,7.614,7.4695,10.3263157895,7.964375,2.8425862069,1.28805298797
51.7312297821,7.4745,4.98074473572,7.614,7.4695,10.3263157895,7.964375,2.79948275862,1.28805298797
51.7956597805,7.4745,4.929,7.614,7.4695,10.3263157895,7.964375,2.82103448276,1.28805298797
51.843392849,7.4745,4.929,7.614,7.4695,10.2889473684,7.9309375,2.79948275862,1.28903473568
51.9008038044,7.4745,4.929,7.614,7.4695,10.3263157895,7.7971875,2.82103448276,1.29001648338
51.9344928265,7.4745,4.929,7.614,7.4695,10.2889473684,7.7303125,2.82103448276,1.29001648338
51.9879169464,7.4745,4.929,7.614,7.4695,10.2889473684,7.598,2.82103448276,1.29001648338
52.0418758392,7.4745,4.929,7.614,7.4695,10.2889473684,7.502,2.79948275862,1.29001648338
52.0954339504,7.4745,4.929,7.614,7.4695,10.3263157895,7.406,2.79948275862,1.29001648338
52.1516718864,7.4745,4.929,7.614,7.4695,10.3263157895,7.342,2.8425862069,1.29001648338
52.2036318779,7.4745,4.929,7.614,7.4695,10.2889473684,7.182,2.79948275862,1.29001648338
52.2625448704,7.4745,5.02845176697,7.614,7.4695,10.3263157895,7.1176,2.8425862069,1.29001648338
52.3144278526,7.4745,5.11864787292,7.614,7.4695,10.3636842105,7.0204,2.82103448276,1.29001648338
52.3701138496,7.4745,5.13753190613,7.614,8.10413284302,10.2889473684,6.8908,2.79948275862,1.29001648338
52.4214458466,6.69561990356,5.16958506775,7.614,8.33619316101,10.3263157895,6.826,2.79948275862,1.29001648338
52.474604845,6.41512712097,5.2396547699,7.614,8.3516381073,10.3263157895,6.664,2.82103448276,1.29590696961
52.5462927818,6.07838102722,5.34152915955,7.614,8.33557536316,10.3263157895,6.5992,2.79948275862,1.30670619435
52.6016139984,5.73234965515,5.51595799255,7.12081689453,8.23541488647,10.2889473684,6.4696,2.82103448276,1.3184871668
52.6571018696,5.39219895935,5.77337718201,7.01493994141,8.11679769897,10.3263157895,6.4372,2.82103448276,1.32634114844
52.707048893,5.13963938904,5.99998558044,6.89461181641,8.09208578491,10.2515789474,6.3724,2.82103448276,1.33124988696
52.7630519867,4.96724272156,6.24398716736,6.81439306641,8.09177688599,10.1394736842,6.34,2.79948275862,1.33517687778
52.8169739246,4.939,6.43661672974,6.80104785156,8.09610147095,10.0647368421,6.3724,2.82103448276,1.33910386859
52.870579958,4.939,6.9645,6.80104785156,8.02073013306,9.949375,6.34,2.79948275862,1.34204911171
52.9204499722,4.939,6.9645,6.80104785156,7.4695,9.8275,6.3724,2.82103448276,1.34401260711
52.9779438972,4.939,6.9645,6.79868847656,7.4695,9.74625,6.34,2.82103448276,1.34401260711
53.028470993,4.939,6.9645,6.79868847656,7.4695,9.665,6.34,2.82103448276,1.34401260711
53.0778598785,4.939,6.9645,6.79721386719,7.4695,9.543125,6.34,2.82103448276,1.34401260711
53.1343917847,4.939,6.9645,6.79721386719,7.4695,9.461875,6.3724,2.82103448276,1.34401260711
53.1827008724,4.939,6.9645,6.79455957031,7.4695,9.380625,6.3724,2.82103448276,1.34401260711
53.2372968197,4.939,6.9645,6.79161035156,7.4695,9.265,6.3724,2.79948275862,1.34401260711
53.2889869213,4.939,6.9645,6.79161035156,8.05409121704,9.1525,6.4048,2.79948275862,1.34401260711
53.3449218273,4.939,6.9645,6.79043066406,8.16282363892,9.04,6.3724,2.82103448276,1.34499435482
53.4041848183,4.94402952576,6.9645,6.79072558594,7.4695,8.965,6.4048,2.79948275862,1.34499435482
53.4552328587,4.96786174011,6.9645,6.79220019531,7.4695,8.8525,6.34,2.82103448276,1.34499435482
53.5030169487,4.97002830505,6.9645,6.79220019531,7.4695,8.703,6.3724,2.82103448276,1.34499435482
53.5554659367,5.00871696472,6.9645,6.79337988281,7.4695,8.629,6.34,2.79948275862,1.34499435482
53.6109318733,5.04431053162,6.9645,6.79190527344,7.4695,8.518,6.3724,2.8425862069,1.34499435482
53.6579887867,5.05483384705,6.9645,6.78836621094,7.4695,8.444,6.3724,2.82103448276,1.34499435482
53.7130918503,5.05421482849,6.9645,6.78217285156,7.4695,8.333,6.4048,2.82103448276,1.34499435482
53.8222808838,5.05885746765,6.9645,6.78246777344,7.4695,8.148,6.3724,2.79948275862,1.34499435482
53.9155898094,5.07618998718,6.9645,6.77745410156,7.4695,7.96565217391,6.3724,2.82103448276,1.34499435482
